id,created_at,name,cuisine_id,address_str,published,video_links,phone_number,tags_id,placeId,ratings,price,website_url,handicap,vege,schedule,picture_profile,number_of_reviews,GPS_address,reviews
114,1712447666990,Ravioli Folie,0,"28 Av. Franklin Delano Roosevelt, 75008 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860027/xaglkrwqefjrljfcoyrf.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860099/v6zrdj2pu0rwvgznzgje.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860121/cqxubsotqzqugggsfjvw.mp4']",09 87 79 17 91,"[1, 4]",ChIJIb6bdI9v5kcR6l5WUgZvcjM,3.8,,http://raviolifolie.com/,True,False,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZLz2wEig2b0yAfeggTQvY6bJgx-IP4oOOrr4AA3R2-tErC1etw3Ld0qWyD9_gEfeLjEevoEThHVt8xdViu8iASfVxoaquefRUDbl4IjlNXCowMvd9k0LzRCO2JXUxyHCWf-RFbuep0H3aCHVjUn5NmfDxuwjclfdCp9RUL5FMFgs4I&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,126,"{'type': 'point', 'data': {'lng': 2.310213, 'lat': 48.872328}}","[{'author': '', 'text': 'Excellent value for the price!  The place is beautiful, service is quick, and the food, especially the bao and shrimp bites, is really good.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'The food was nice but the price is very expensive for the size of the portion. I would only try out the all you can eat dumpling menus because otherwise you’ll literally pay 2eur per dumpling.\nThis is a much more student vibe with young people than I expected so be aware if you’re thinking this will be a quiet dinner. Staff was very attentive and friendly!', 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'an old waiter is so rude not welcoming us when we asked can we wait inside until opening of the restaurant, he was so indifferent and ignored us ! And the food is so normal, not fabulous but u can eat just as u want🤷\u200d♂️', 'rating': '2', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Tasty dumplings (ravioli)! I had pork dumplings which were fresh.\n\nService was attentive and kind.\nTake-away logistics still require some improvement, recommend to replace the plastic boxes to paper ones to reduce waste!\nRecommend, will repeat!', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Amazing food and service, highly recommend this place! Great taste and after taste :)', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
115,1712447667807,Quai Nedy,0,"5 Rue Maurice Bourdet, 75016 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860161/aef7wrc1szwmdelpfih4.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860263/dt1qxbbmydb52uegufdr.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860336/vyru6elkrw4v9xz9i0ri.mp4']",07 64 06 16 16,"[2, 3, 5]",ChIJ041eX3Fx5kcR0Kh5i1aJ4PI,3.7,,,True,False,"['Monday: Closed', 'Tuesday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u20092:00\u202fAM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbNiXrC5y0LIOMvp9osMdiM45VzLq24LM8KYXlYiUssyIJtra0E63T1hAEogAxZPSCA0EEpMa80nK3_P4T8g4C2FTRuFwqchNP48JChVUwnWALxC4o-U8cgZ_GlTNEvPWgGY_oQTnRXhZWfE2vX8kC7DEYYlaG0oTlnJixRTE_Fdp_o&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,714,"{'type': 'point', 'data': {'lng': 2.278631, 'lat': 48.851076}}","[{'author': '', 'text': 'Best brunch in Paris\n\nI had the Eiffel tour en plat and the blue dragon as a drink\nIt was incredible.\nThe service was also amazing,\nIt’s really chill chic and nice !\nHighly recommend \U0001f90d', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Owner very Nice. New spot in Paris 16th facing the Eiffel tower. Cosy n warm place. Good To come with friends and better To book your table. The dishes are yummy, tasty...', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Going there for a hooka is good enough, but i do not recommend this place for the restaurant.\nThe food does not match with the pictures you can see online/Instagram. The avocado salad was not sliced but smashed, the multicoloured tomato salad with burrata was cold (from the fridge) and done with regular red tomatoes. The main course's portions are pretty small and not tasty for the price requested.\n\nI was also pretty intrigued when i asked for a jug of water and the waitress told me they do not serve this kind of drink, which implies that i have to buy a bottle of water when I know its not legal to refuse tap water in restaurants in France.\n\nI might come back for a hooka but certainly never for the restaurant."", 'rating': '1', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'One of the best places I’ve ever been in paris. The food is soooooo yummy. The staff are amazingly friendly and nice. Don’t forget to try the tiramisu. It’s very delicious. And shafik is one of the best person that could attend to you. Try it you won’t regret.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Nice place near the Eiffel Tower', 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
116,1712447669452,Café Louis Vuitton,0,"2 Rue du Pont Neuf, 75001 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860679/pm0ru1fpsxkqhfpeu4ac.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860718/mufh9f1nfhat9z1xutlq.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860758/ikzxn5rkfvxr9reftsiw.mp4']",09 77 40 40 77,"[11, 5]",ChIJM65MruFv5kcRlQzBHLF0e_4,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.342931, 'lat': 48.858588}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
117,1712447670357,Pasticeria Simona,0,"8 Rue Mandar, 75002 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710863197/qbetit0kdh7zf9yfw1w9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863213/efipbhmtnevgodgk0lgc.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863242/vohizcyr2siolzysoxil.mp4']",06 24 40 86 15,[],ChIJSZ1JSYhv5kcRtIwuAEqXRoI,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.346091, 'lat': 48.86568}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
118,1712447691197,RAMEN WANG,0,"20 Rue des Plantes, 75014 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710863282/atj5xep2u6acixu4snq9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863311/cfoyb4khtq1lwpgztc1f.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863856/d1im17yuuri2yb9gytgz.mp4']",01 45 43 09 63,[1],ChIJOVhA5XRx5kcRzbgA7UFiWNs,4.8,2,https://www.ramenwang.fr/,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYY4ERlz1BCLdeQhRc7_LzOzVkH_bRr3_rgcCFCRq11OhOa8ITKcHU0PvVgLHWONAF1NiBdv0u11HyFtDHb-YF6YNABuRpl3axYSrdMp_n5f6QMKJ9E3x3u_-ovNvSmIiDeRZzQFtnnuj-3fVSVhyuXuv5gdGC9yCrKk-3U8DQc8sh7&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,545,"{'type': 'point', 'data': {'lng': 2.324057, 'lat': 48.831251}}","[{'author': '', 'text': ""This is the most delicious ramen I have ever tasted in Paris. It reminds me of the ramen in Tokyo that I missed so much. Fast service, polite staff. Clean and comfortable. There may be a line outside, but it's worth the wait. I'm glad I found this place"", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Amazing place! Very good food and good service and fair prices. Every Tuesday they have vegan ramen. Would definitely come back', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'I’ve had ramen in Hong Kong and Tokyo and this is definitely one of my favourites of all time. We’ve been several times, at different times of the day and days of the week yet the food has been amazingly consistent every single time.\n\nThe pork is their speciality and spectacular, every bite makes me so happy. The soup is always flavoursome and balanced.\n\nUnfortunately they don’t take booking in advance so you have to queue. One time we went with our friends (~about 8 of us in total) after our wedding and we had to wait a long time as there was a lot of us but as the food was so tasty, people forgot about the long wait.\n\nAll of the staff are friendly, wonderful and attentive and it’s always a pleasure to come here.\n\nWhile it’s growing in popularity, I hope it’ll stay consistent and continue to be a gem in the 14th arrondissement.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Loved to eat with you. Just needed to wait some minutes outside. But was worth it!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Everything was delicious! Ramen was amazing with lots of flavors. The veggie gyozas as appetizers were tasty too. Nice variety of desserts and I really recommend the matcha financiers with ginger ice cream. Nice wine by the glass as well. Very cozy venue and ambience. A must!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
119,1712447691990,KINGKONG,0,"19 Rue Blondel, 75002 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866248/m5ljfsx6onlp76dbfoop.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866270/rurmiqbchzu4wnoeo05a.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866288/apsxbkw5egzqknrn3ixs.mp4']",09 88 49 46 75,"[1, 2]",ChIJlZYkfCtv5kcR-CgzBJ5W0Vc,4.3,2,,False,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYsQwzAPEXckrDdO9SpbhBe99jtEP9sk1BDDIUPwrUYFRQ8U2dVoHnAJ1PQHohxtoqu08DGwFlhEMdw2rD1Nydggv_jemwx8JIfxvl8p3wuRNG76n-KyQpFNC1JZsZ-bHA3kWye9NxGl0lxPfyvysdOEJ2W58UxYNTkOiqUtl5P4lCd&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,639,"{'type': 'point', 'data': {'lng': 2.352962, 'lat': 48.868788}}","[{'author': '', 'text': 'We tried a few dishes. Considering everything was prepared very quickly. Fried chicken wings were spicy buy had a very nice sweet glaze, super crunchy. Tteokbokki had interesting flavors, tasted like tajin but with extra spice. Bibimbap was good, but the sauce was very mild.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'This restaurant is quite well hidden in a small street near metro station Strasbourg Saint-Denis. By the look of the exterior I probably wouldn’t have entered had I not checked Google reviews before… as the decor was somber and didn’t give an appetizing look to be honest.\n\nHowever the food proved me wrong, we ordered lunch menu with the fried chicken as starter and bibimbap as main dish. The fried chicken was divine! So juicy and not greasy at all, the sweet and slightly spicy sauce blended perfectly with the batter, very delicious! The bibimbap itself was great too, it contained lots of ingredients especially vegetables, as they continued to cook in the stone ball they created a nice texture and taste together with the rice. I ordered the squid one, I should maybe have taken the beef and porc version as the squid was a bit chewy and not a lot of flavor. The other small negative point was probably that they were not very generous with the the pickled side dishes (see photo).\n\nOverall I had a good dining experience and will definitely go back to try other dishes.\n\nUpdate: we went back for the fried chicken and rice sticks, super delicious and you wouldn’t tell they were deep fried! Loved them.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Really good place that serve authentic korean dishes!\n\nDefinitely a must take: the korean fried chicken, it was crispy and juicy.\n\nLoved the kimchi fried rice with sea food, I would love to have some seaweed on it to be 100% matching with that I got in Korea!\n\nMoreover great beer selection!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Great place for late night eating or drinking, korean cuisine is not only about the bbq, kingkong is more like street style korean food with a nice atmosphere, kpop music and great customer service. The man (the owner maybe) was super friendly. Army stew was flavourful and very filling. I didn’t like the fried chicken very much, properly because of the sauce. The soft tofu stew (sundubu) is also average. All in all, great restaurant to try out and also their menu changes from time to time so it’s worth a comeback', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Unfortunately, they stopped serving their corndogs, but the food was delicious all the same! A nice Korean restaurant near Sentier, with a cool upstairs ambiance. Recommended!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
120,1712447692777,Trantranzai,0,"94 Rue Saint-Denis, 75001 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866494/l6js5n876kxmbmiwpwwk.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866515/myqzytpodddkuhwxnfm9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866623/k67d1f0xdpslp7u1qfpa.mp4']",09 51 92 24 56,[1],ChIJ-e6OBZJv5kcR18z7CVm7eFg,4.4,2,https://trantranzai.fr/,True,True,"['Monday: 12:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:30\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZRaNiKeZRrK4uAXVMI72sBWF9FBjsXEfprOneUvebKIT2Fpe7jbnnCdWcmlC3mzmbJKp3sALv5WGG6kc9MEQ6I6YuW0guq98drxgbnBxrKUM4YjXfvI1qLYasMrMC8NvDv47SmSep0f9azmyAw-SqidIkC56Kacbxso5ODZ6fPYIKT&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,1299,"{'type': 'point', 'data': {'lng': 2.349871, 'lat': 48.863172}}","[{'author': '', 'text': 'Loved the decor & environment of the restaurant! At the time we arrived (around 6:30pm) the grilled dumplings weren’t available unfortunately so we took the shrimp steamed ones. It was good but I think it would’ve been better grilled. In terms of noodles with soup, the portions are so big you are easily fulfilled ! Taste is good overall but the noodles were a bit dry even if it was in the soup. I would recommend though in terms of price/quantity/quality ratio it’s a win', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': '- Location is easy to access, walking distance to Metro & Bus stations.\n- Nice service. It was quite busy at dinner.\n- Noodles are excellent. The beef noodles are very tasty. The only point is that they serve with quite big amount.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""I love this atmosphere and design!!! It's not so often to see these decoration in China nowadays, but really have the feeling of walk into a film or go back to the last century. Food quality is top, i would recommend rice noodle.\n. Service is perfect. Thank you and would come back again!!!"", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Incredible Szechuan style noodles with authentic flavors. The atmosphere takes you straight to China, and we were seated very quickly despite the place being crowded. When you place your order, you can choose a spiciness level of 1-6. We ordered the beef noodles with level 4 spice, which was a perfect balance of flavor and spiciness. Service was on the slower side, but nothing to worry about.\nWill definitely be visiting again.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""When you step into this Chinese restaurant in Paris, it's as if you've been instantly transported to China. The ambiance is authentic, and the food is not only delicious but also generously portioned. It's a culinary journey worth experiencing."", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
121,1712447693664,Puffy Cookies,0,"65 Rue Condorcet, 75009 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866700/zx76j0nfhuawanrlykzm.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866727/xlelm0do58p4pzzimawu.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866740/rxmkprvfyv93gfqqiedb.mp4']",09 55 51 87 26,[],ChIJq5AFgFhv5kcRsokzkzG2ToQ,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.341333, 'lat': 48.880281}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
122,1712447694511,Keopi,0,"23 Pass. Verdeau, 75009 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866803/frlnbhzrvgzdgdhpna78.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866819/anegphpf0ze6acb6kuz4.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866834/dwkt17vxuenx7fzgv8pt.mp4']",01 47 70 86 24,"[1, 3, 2]",ChIJtY_y3uJv5kcRITnks0-GyFc,4.4,2,http://keopi-paris.fr/,True,False,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYQoKFvEh__70VF5EGRfcnpAYIsS8rBB5wNaF7tLg2slhYDxDKnxSoYZa1VPvzevrCJD2A43ARHlvmTU5JkVBzAk5tLdcqhzfNMh-21ayUcMKPHxYXAyA8vTKI6GqoMZ8-yU-NKAebrIJM7qSPSmKqpdbNP9ym0PLqrzBVND1LWLwjw&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,538,"{'type': 'point', 'data': {'lng': 2.342308, 'lat': 48.873599}}","[{'author': '', 'text': 'Went there early and got a table. One can scan the QR code to see the menu with pictures. Great service and friendly staff. Definitely good place for brunch.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Delicious Korean brunch place! 🇰🇷\U0001faf6🏼\nWe had to wait just a little bit for a table inside. It’s located in a little alley, easy to find if using Google maps.\n\nSmall menu but with lots of options!\nWe got the fried chicken, which tasted just perfect! Very soft on the inside and the seasonings was on point.\nSalmon toast and salmon waffle which were both delicious.\nThe orange juice was very fresh and sweet.\nService was super fast! Friendly staff.\nAnd most importantly, everything is HALAL!\n(Expect for one thing which is the “spam”)\nWould definitely come back very soon!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'After watching their instagram account, I wanted to come here and try the brunch. It is an “instagramable” place, and as such, very popular so you’ll have to wait. However, the waiting times are less than expected and it is worth it. The food is great and innovative. I had the waffle with fried chicken and it was delicious and abundant. The fried chicken is perfect and the sauce (sweet and spice) too, although it is not spicy.\nThe only problem was the time they took to bring our beverages. We ordered the homemade lemonade and we were almost finishing the dish when they brought it. We noticed the service of beverages is slow, so be patient.\nIn any case, I’d love to come back to try the sweet options.\n\n😋🌎🍽️✈️\nSabor Kairos', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'We went for brunch at 11:30 on a Sunday and waited for half an hour to be seated cause it was quite crowded. It was worth the wait though cause the staff were nice, service was alright and the food was delicious. We had waffles and they placed a bottle of maple syrup on every table.  I had rose tea and my friends had matcha flavoured drinks and they were all good. Reservations are not possible so avoiding peak times would be a good idea.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'The location is simply great, not too far from the Grevin museum ! You really get to feel the parisian vibe.\nThe price was reasonable for a brunch + it was really delicious. The staff is also really nice and attentive.\nWe went for a kimchi and avocado salmon toast (which if you like salty and spicy kimchi is a perfect match with avocado and salmon). The Rose Latte was too die for with its hint of rose taste. The spicy chicken was really soft (a perfect boneless chicken if I dare say).\nAnd for the dessert the waffle with matcha cream ! The cream paired perfectly with the fruits and the waffle ~ Beware though, the plate is kind of big so if you don’t have a big appetite it is best to share it.\n\nAll in all the pricing, the amount of food and the taste was more than worthy, a 10/10 for me.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
123,1712447695376,CÈPE ET FIGUE,0,"61 Rue Saint-André des Arts, 75006 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866936/vagtxejfjxg9si5jmco4.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866959/bl6rcurvlgfyfhrukogr.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866984/vsun9hdrpbtfrhsvo6nl.mp4']",01 43 26 00 24,[],ChIJFbTv1N5x5kcR3tmyveCnUEY,4.1,2,http://www.cepeetfigue.fr/,False,False,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaTCLmSEhz_AVv-wBvuxmI_Izgxt0fgiMHBpbdccikHW_yoW4MXEsFqruUpkm4zznq3rggsf9cC9WA4CPzgxv4_eZWnM4V3wub4TpAmbFCJmPwTYfYxWhWiPu0zGaiD1mJoVkap3brjSBpXCxmNIXAr9vgmGRBbNExpc3fz1Tdwy1Vd&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,739,"{'type': 'point', 'data': {'lng': 2.338883, 'lat': 48.853527}}","[{'author': '', 'text': 'We loved eating at this restaurant! I think we were lucky to get a table as it became very busy after we arrived. The food was delicious- very good quality. Even more exceptional was the service. They were very friendly and patient , despite our lack of French language skills. We later learned that it’s a family business, which just adds to the charm. Their set menu is good value for the quality of the dining experience.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Excellent food and service. For appetizers we tried the burrata, escargots, and l’œuf cocotte - all were great. For the main dish we got L’agneau - which was cooked 7 hours and tasted sublime (although I usually don’t eat much lamb). Le poulet and le boeuf bourguignon were amazing as well. The ambience is cozy and welcoming - best to reserve a table ahead of time as it tends to be busy.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Amazing little restaurant in St Germaine. The food is some of the best we ate in the area. The staff are all charming and helped us with the translation as the menu has some great takes on traditional French cuisine.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Easily one of the best French restaurants in Paris. The dishes and the desserts are exceptional. Very affordable price for such high quality food. I recommend!\nFood ordered: comme une poule au pot, agneau, fondant au chocolat, and crumble', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Of all the times I’ve been in Paris, this is the best Parisian food I’ve had. I found this place just like that and I didn’t regret it.\n\nMe and my husband chose the three course menu (29€ great price!) and it was just heaven. The onion soup felt like a grandma soup, the lamb was so soft and tasty and the dessert was just amazing.\n\nPlease come to this place! The food and the service is great, very very recommended.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
