id,created_at,name,address_str,published,video_links,phone_number,tags_id,placeId,ratings,price,website_url,handicap,vege,schedule,picture_profile,number_of_reviews,GPS_address,reviews
25,1706629784664,Privé de dessert,"4 Rue Lallier, 75009 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710859352/lcssbafxru717rrydut9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710859418/gjoh7cd2q59zl7gde5mb.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710859462/ghhq1mk0jxmguwzpl2kk.mp4']",01 45 26 84 43,[],ChIJEbvPVEFu5kcRTJ5qqFyLyxg,4.3,2,http://www.privededessert.com/,False,True,"['Monday: 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM']",ATplDJb-65jbuj5z0GKCNxbHxdMvrz7HvPBg7IInPdBdrK3M-xKHQnDmgQYRn4ZZPU8YcSWz-i6fR-W3ABDPKBVXeIIDjy0i643cDVd2IP1qwNtRLFDnZaH3_XvGtbV8f93KaajzBYNp0ZrOUKxZ-CIXZskHZ8Vm4jj4ink18p2fSGhh65g3,1408,"{'type': 'point', 'data': {'lng': 2.341146, 'lat': 48.881463}}","[{'author': '', 'text': 'This meal was a fun one! Each item looked like one thing but was entirely another thing! In addition to just the looks, it also tasted great overall with some good flavor twists as well! Some fennel in the polenta, a chestnut mash, etc.', 'rating': '5'}, {'author': '', 'text': 'First time here and really enjoyed the experience! As other reviewers have mentioned, this is a concept restaurant where main dishes are disguised as desserts and vice versa.\n\nReservations are a must as the place is pretty small and the opening hours are odd.\n\nA bit pricey, especially for the main dishes, but an experience nonetheless and one well worth it! All of the food is homemade and with fresh ingredients.', 'rating': '5'}, {'author': '', 'text': 'Here is an interesting concept: your savory dishes are crafted and dressed like desserts.\nThis restaurant is located in calm side street, close to the lively and busy Pigalle (plenty of bar options after dinner). The young service staff was attentive and reactive to our demands. They did take care of their customers as they set some portable heaters (I can\'t imagine how cold it could be without heaters).\nOn top of an interesting menu, there is a good selection of white and red wines -make sure to ask for recommendation if you are undecided.\nNow comes what one comes for: the dishes that sound and look like dessert. Prior to the main event we tried the onion soup dressed as a cappuccino. The soup was oniony  but a bit too creamy and the consistency not thick enough. A  cheesy taste was also missing. The burger (and its three fries shaped like churros) was tasty: finally a burger with a really taste of meat! We would have like more fries, as only three (however big) are hard to share -we didn\'t find the dipping to be particularly good.\nThe floating island (ile flottante) was a combination of packed macaroni floating in the middle of a ""mushroomy"" sauce: make sure to sauce your macaroni bite or you\'ll get a very salty surprise. The fish (shaped as a pancake) was flaky and tasty.\nWhile the main dishes were good, the desserts were a bit disappointing. The sole real dessert (the chocolate fondant) was delicious -the pineapple (shaped as fried breaded fish sticks coming with a strawberry grout) and the ""pain perdu"" were so-so and overpriced for the quantity in the plate.\nOverall this place is worth a visit, and as suggested by its name, focus only on the main dishes!', 'rating': '4'}, {'author': '', 'text': 'Lovely concept\nGreat service\nGood food\nIn dessert my favorite was the oeufs plat', 'rating': '4'}, {'author': '', 'text': 'We had a great time among friends. Very competent and friendly waitresses well described the dishes without spoiling the surprise. And even better she knew how to pair wine according to our orders and preferences.\nGreat experience!', 'rating': '5'}]"
26,1706630269856,Les délices de Tunisie,"9 Rue du Liban, 75020 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710859548/uxyms6zfdgjngupby3mz.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710859686/xfms0yhwqvmobi4ibaax.mp4']",09 80 61 56 41,"[7, 9, 2]",ChIJYX-tJext5kcRXebl7oPk6f0,4.7,1,,False,False,"['Monday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 1:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 2:00\u2009–\u200910:00\u202fPM']",ATplDJYFVJbyss-N1oOei7jlaJJDG-_5eR_hVYExXx-sBxurhVBGhhqynMdCqQvfbPNIJ3RsI56DGLj_1yfH270gR5c4J273o4b0QZa3FRimbQJ_mlwEwd0Br84V5MXSgmR_GSsLUIDQkwlHlS0CttrKarqRKb48Gd4pMibvyk0-WWwIPBb2,245,"{'type': 'point', 'data': {'lng': 2.385358, 'lat': 48.868688}}","[{'author': '', 'text': ""Quite possibly the best sandwich I ever had in Paris, a dizzyingly complex combination of ingredients baked fresh to order. You might call it a Tunisian calzone or incorrectly refer to it as Casse-Croûte or Fricassee, but in any case it's truly extraordinary and worth a special visit!"", 'rating': '5'}, {'author': '', 'text': 'Great food. Unique tast.', 'rating': '5'}, {'author': '', 'text': 'Friday start with a few drinks at the ""Demain c\'est loin"" around the corner and when the hunger comes, this is the place to go ! the perfect season based product (even the bread !) is man made, delicious and just what you need for 5€ ! Also provide pizza to the just price (Senior 12€)', 'rating': '5'}, {'author': '', 'text': 'Delicious, healthy and clean food.\nThe personal are super cool and welcoming', 'rating': '5'}, {'author': '', 'text': 'Delicious, and in addition of sea food they have halal chicken', 'rating': '4'}]"
28,1706634560148,Maison Maé,"17 Rue du Château d'Eau, 75010 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710859828/r6yzcei0bvxaaznnui3h.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710859882/e9sgiq3klr9nuxxohmth.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710859914/ndf5ju1fomf6ao2tayak.mp4']",01 40 34 89 83,[11],ChIJwc06-rBt5kcRWNPRltJQcd0,4.6,,http://www.maison-sota.com/,True,False,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 7:30\u2009–\u20099:00\u202fPM', 'Thursday: 12:30\u2009–\u20091:30\u202fPM, 7:30\u2009–\u20099:00\u202fPM', 'Friday: 12:30\u2009–\u20091:30\u202fPM, 7:30\u2009–\u20099:00\u202fPM', 'Saturday: 12:30\u2009–\u20091:30\u202fPM, 7:30\u2009–\u20099:00\u202fPM', 'Sunday: 12:30\u2009–\u20091:30\u202fPM']",ATplDJb-5Ok-YagdikoO-9oF6cccu85LrD77G149KiMxlWC1-8hqDBIxYxACIB1GnloSidh25p1__B8T8aIEi8VEaRj71PPmaUdJbc__OEYXz8U71Rgnvt65lIRYdut-l6UVBd5mzQ0dSC5bpTa5ti09iB_2PgtjWo4HMAnDsiSNIvIYQVj5,197,"{'type': 'point', 'data': {'lng': 2.360333, 'lat': 48.869986}}","[{'author': '', 'text': ""My partner couldn't go so I went alone but I loved this place. Went for the Sunday lunch and had a 7 course meal.  I was seated at the bar so I could watch all the food preparations. Everyone was extremely friendly and I loved every bite I had, which doesn't always happen with a tasting menu. Unquestionably recommended and truly a value as well."", 'rating': '5'}, {'author': '', 'text': 'Reviewer from Singapore.\n\nThis was hands down the best meal we had on our trip to Paris.\n\nChef Atsumi and his team gave us a stellar and unforgettable experience to say the least!\n\nAll in all each dish was expertly crafted and tasty. The flavors were fantastic. Well balanced and familiar but used in novel and exciting ways.\n\nThe marriage of French and Japanese culinary techniques and high quality ingredients made it accessible to us and made for a very scrumptious meal.\n\nThe atmosphere of the restaurant was warm and inviting we enjoyed the ambience, and it heightened the enjoyment of the meal as a whole.\n\nMy partner is not really a fan of pigeon as the taste of game is sometimes off putting to them. They were happy to accommodate and replaced the dish with Guinea Fowl which had a milder taste.\n\nPer pax €187/pax. We also had a truffle supplement for €40 each.\n\nWe will definitely be back again when we’re back in Paris!\n\nWe look forward to dining here again and see great things ahead for chef Atsumi!', 'rating': '5'}, {'author': '', 'text': 'Exceeded my expectations! Perfect balance in each dish, with the scallop and dessert standing out. A bit noisy at peak times, but definitely worth the visit.', 'rating': '5'}, {'author': '', 'text': '🙆\u200d♀️PROS🙆\u200d♀️\n🍴 Fresh ingredients and great technique!! Beautifully presented too!\n\n🙅\u200d♀️CONS🙅\u200d♀️\n🧑\u200d💼It was an interesting gastronomical experience but the wait between each dish was too long. We were there for 3h and a half because we were in a rush but a typical dinner experience would’ve lasted at least 4 hours. For the amount of dishes served, it was way too long. Specially since the portions were very small, almost bite size. We left still hungry.\n🍴Overall the food was good and sometimes unique but many dishes had an egg yolk base sauce or olive oil as a dominant flavor, thus some dishes felt repetitive taste wise.\n\U0001fa91 I went with two tall friends and they said the tables weren’t very comfortable for their legs.', 'rating': '3'}, {'author': '', 'text': 'Stunning tasting menu with amazing wine Recommendations , the music and ambience are really calming , could seem a bit pricey but was totally worth it , it takes a while to finish everything but that’s exactly what I was looking for .\nAlso I had a dairy allergy and every supplements they gave me was perfect.', 'rating': '5'}]"
29,1706634856507,Ravioli Folie,"28 Av. Franklin Delano Roosevelt, 75008 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860027/xaglkrwqefjrljfcoyrf.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860099/v6zrdj2pu0rwvgznzgje.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860121/cqxubsotqzqugggsfjvw.mp4']",09 87 79 17 91,"[1, 4]",ChIJIb6bdI9v5kcR6l5WUgZvcjM,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.310213, 'lat': 48.872328}}",[]
30,1706635143330,Quai Nedy,"5 Rue Maurice Bourdet, 75016 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860161/aef7wrc1szwmdelpfih4.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860263/dt1qxbbmydb52uegufdr.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860336/vyru6elkrw4v9xz9i0ri.mp4']",07 64 06 16 16,"[2, 3, 5]",,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.278631, 'lat': 48.851076}}",[]
31,1706635460648,Bagels & Brownies,"12 Rue Notre Dame des Champs, 75006 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860550/spiiummu5ybvuavdvvpt.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860607/zhipbqo7tvm4vmr51ntf.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860635/ecrvltiagrtgnz8q9gef.mp4']",01 42 22 44 15,[11],ChIJKz6gNL5x5kcRUJ71upgty-U,3.8,2,https://www.bagelstein.com/restaurant/paris-saint-placide/,True,True,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:30\u202fPM']",ATplDJYVSNbahO25SvC1y3v96bdWx2PvRInfE7VgYLRbRXIBqUCsa6xYHy1Hl_UvYOpD5hcAaEyD4iEcKwtcPYuXgHRnMb3r9ZG0UmgS9XsHG03JfWIIYEOSkSvQVroDLplnvP2fpKs8QynIc_MEMvRcIKWO4xNG0Azh-GOtNoFZ2Ze9PIpe,59,"{'type': 'point', 'data': {'lng': 2.32725, 'lat': 48.846408}}","[{'author': '', 'text': 'Bagelstein is a very kids friendly place with a very friendly and caring manager. We had a cappuccino and chocolate bagel here. It was a nice change from the typical brioche. The bagels are fresh and the coffee very froathy and fresh. The ambience has framed news articles of important Parisian moments in history. A great place to visit if you’re looking at something off radar or a takeaway', 'rating': '5'}, {'author': '', 'text': 'Excellent bagels for a good price. A new bagel benchmark for me. The staff are very nice 👍', 'rating': '5'}, {'author': '', 'text': 'I realize that the first thing people think when they come to Paris is not ""bagels"", but try as I may my body just can\'t handle a coffee, a cigarette, and some cake for breakfast. So, while I realize it\'s a bit unorthodox, this was an excellent, excellent place to grab breakfast while in Paris. In fact, the meal was so good and nourishing that I started each and every day with an espresso and a bagel from here.\n\nThe manager was so accommodating, so friendly, and so warm--no matter how often I came in here and bothered him. Despite a modest language barrier, he made me feel very welcome and effortlessly made it easy to start my day right despite me not knowing a single word of French. Let\'s be honest: in the food capital of Europe, there are probably other places that are at the top of the list to visit while in Paris. Still, I have no doubt that if I ever make my way back to Paris, I\'ll be stopping by here to have a laugh with the manager while I custom make my own weird bagel sandwiches (without any judgments!)', 'rating': '5'}, {'author': '', 'text': ""The staff is really friendly to visitors and spoke English immediately when I told him that I don't speak French. The place is small but everything is functional; tables, food counter, bathroom."", 'rating': '5'}, {'author': '', 'text': 'A first in a bagelstein. I appreciate that they make a point of serving the bagels 🥯 hot. Even when you take one from the refrigerated display case, they heat it up for you. Great 👍. The downside is that it still takes a little time. The small terrace is very nice but the tables were not cleaned.', 'rating': '3'}]"
32,1706635777801,Café Louis Vuitton,"2 Rue du Pont Neuf, 75001 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710860679/pm0ru1fpsxkqhfpeu4ac.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860718/mufh9f1nfhat9z1xutlq.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710860758/ikzxn5rkfvxr9reftsiw.mp4']",09 77 40 40 77,"[11, 5]",ChIJVVXl5Olv5kcRCqhlscN0_Xk,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.342931, 'lat': 48.858588}}",[]
33,1706637084000,Pasticeria Simona,"8 Rue Mandar, 75002 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710863197/qbetit0kdh7zf9yfw1w9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863213/efipbhmtnevgodgk0lgc.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863242/vohizcyr2siolzysoxil.mp4']",06 24 40 86 15,[],,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.346091, 'lat': 48.86568}}",[]
34,1706637264328,RAMEN WANG,"20 Rue des Plantes, 75014 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710863282/atj5xep2u6acixu4snq9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863311/cfoyb4khtq1lwpgztc1f.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710863856/d1im17yuuri2yb9gytgz.mp4']",01 45 43 09 63,[1],ChIJOVhA5XRx5kcRzbgA7UFiWNs,4.8,2,https://www.ramenwang.fr/,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: Closed']",ATplDJaOvdBh4cmnfhILBmZEKgtdWV_RZwuToR6joPA0Se0rIQhF4U-JjPHyk1A-EnUZ7-tttA-W86raVZF5C1vzn2T2VIuL61ctMe4SIp3GcWnpaZyapshg2pgBNho3zYeeASEYkZ9RFHwDoq6FFkYhpJW9Itm4fcdc_qdxGlgoSgAsoM2Y,542,"{'type': 'point', 'data': {'lng': 2.324057, 'lat': 48.831251}}","[{'author': '', 'text': ""This is the most delicious ramen I have ever tasted in Paris. It reminds me of the ramen in Tokyo that I missed so much. Fast service, polite staff. Clean and comfortable. There may be a line outside, but it's worth the wait. I'm glad I found this place"", 'rating': '5'}, {'author': '', 'text': 'Amazing place! Very good food and good service and fair prices. Every Tuesday they have vegan ramen. Would definitely come back', 'rating': '5'}, {'author': '', 'text': 'Loved to eat with you. Just needed to wait some minutes outside. But was worth it!', 'rating': '5'}, {'author': '', 'text': 'I’ve had ramen in Hong Kong and Tokyo and this is definitely one of my favourites of all time. We’ve been several times, at different times of the day and days of the week yet the food has been amazingly consistent every single time.\n\nThe pork is their speciality and spectacular, every bite makes me so happy. The soup is always flavoursome and balanced.\n\nUnfortunately they don’t take booking in advance so you have to queue. One time we went with our friends (~about 8 of us in total) after our wedding and we had to wait a long time as there was a lot of us but as the food was so tasty, people forgot about the long wait.\n\nAll of the staff are friendly, wonderful and attentive and it’s always a pleasure to come here.\n\nWhile it’s growing in popularity, I hope it’ll stay consistent and continue to be a gem in the 14th arrondissement.', 'rating': '5'}, {'author': '', 'text': 'Everything was delicious! Ramen was amazing with lots of flavors. The veggie gyozas as appetizers were tasty too. Nice variety of desserts and I really recommend the matcha financiers with ginger ice cream. Nice wine by the glass as well. Very cozy venue and ambience. A must!', 'rating': '5'}]"
36,1706637662142,KINGKONG,"19 Rue Blondel, 75002 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866248/m5ljfsx6onlp76dbfoop.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866270/rurmiqbchzu4wnoeo05a.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866288/apsxbkw5egzqknrn3ixs.mp4']",09 88 49 46 75,"[1, 2]",ChIJlZYkfCtv5kcR-CgzBJ5W0Vc,4.3,2,,False,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 6:30\u2009–\u200910:30\u202fPM']",ATplDJanYQCrxUm5NVmNdSyD08jUlZkeB5zLkoZxUtg-JvkbSBGHU8NeG6xmuj_JQESbVfbwLQC-3ADKlu_8P8pdeSdpAhe6nT1XjWjOr6V9L0U5JYD-JWFryKrRy5oKyGmXY8oaVuVVIxpH_DzniaiXYyWDv8s4coUwLjCU5cUrmyYz5m7A,638,"{'type': 'point', 'data': {'lng': 2.352962, 'lat': 48.868788}}","[{'author': '', 'text': 'We tried a few dishes. Considering everything was prepared very quickly. Fried chicken wings were spicy buy had a very nice sweet glaze, super crunchy. Tteokbokki had interesting flavors, tasted like tajin but with extra spice. Bibimbap was good, but the sauce was very mild.', 'rating': '4'}, {'author': '', 'text': 'This restaurant is quite well hidden in a small street near metro station Strasbourg Saint-Denis. By the look of the exterior I probably wouldn’t have entered had I not checked Google reviews before… as the decor was somber and didn’t give an appetizing look to be honest.\n\nHowever the food proved me wrong, we ordered lunch menu with the fried chicken as starter and bibimbap as main dish. The fried chicken was divine! So juicy and not greasy at all, the sweet and slightly spicy sauce blended perfectly with the batter, very delicious! The bibimbap itself was great too, it contained lots of ingredients especially vegetables, as they continued to cook in the stone ball they created a nice texture and taste together with the rice. I ordered the squid one, I should maybe have taken the beef and porc version as the squid was a bit chewy and not a lot of flavor. The other small negative point was probably that they were not very generous with the the pickled side dishes (see photo).\n\nOverall I had a good dining experience and will definitely go back to try other dishes.\n\nUpdate: we went back for the fried chicken and rice sticks, super delicious and you wouldn’t tell they were deep fried! Loved them.', 'rating': '5'}, {'author': '', 'text': 'Really good place that serve authentic korean dishes!\n\nDefinitely a must take: the korean fried chicken, it was crispy and juicy.\n\nLoved the kimchi fried rice with sea food, I would love to have some seaweed on it to be 100% matching with that I got in Korea!\n\nMoreover great beer selection!', 'rating': '5'}, {'author': '', 'text': 'Great place for late night eating or drinking, korean cuisine is not only about the bbq, kingkong is more like street style korean food with a nice atmosphere, kpop music and great customer service. The man (the owner maybe) was super friendly. Army stew was flavourful and very filling. I didn’t like the fried chicken very much, properly because of the sauce. The soft tofu stew (sundubu) is also average. All in all, great restaurant to try out and also their menu changes from time to time so it’s worth a comeback', 'rating': '4'}, {'author': '', 'text': 'Unfortunately, they stopped serving their corndogs, but the food was delicious all the same! A nice Korean restaurant near Sentier, with a cool upstairs ambiance. Recommended!', 'rating': '5'}]"
37,1706637876905,Trantranzai,"94 Rue Saint-Denis, 75001 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866494/l6js5n876kxmbmiwpwwk.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866515/myqzytpodddkuhwxnfm9.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866623/k67d1f0xdpslp7u1qfpa.mp4']",09 51 92 24 56,[1],ChIJkaroF1Nx5kcRwtSaDYsIELU,4.4,2,https://trantranzai.fr/,True,True,"['Monday: 12:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:30\u202fPM']",ATplDJbPIhA55AFR4N0Miq392VY-HrrFjEg9aHVzz8o_Eswk9nvHVwTYyUyzm905uSjSFjknHsikR8rd5M8MG-f_EGCsWqK1d76uhQ-jmL9Ly3F2J1tH5VFXHpz4wG5WQwfIcipAMzv17KUYVHOLQxar6UTSVRNUw0ouj9jOwuc-YXbCh02W,1286,"{'type': 'point', 'data': {'lng': 2.349871, 'lat': 48.863172}}","[{'author': '', 'text': 'Loved the decor & environment of the restaurant! At the time we arrived (around 6:30pm) the grilled dumplings weren’t available unfortunately so we took the shrimp steamed ones. It was good but I think it would’ve been better grilled. In terms of noodles with soup, the portions are so big you are easily fulfilled ! Taste is good overall but the noodles were a bit dry even if it was in the soup. I would recommend though in terms of price/quantity/quality ratio it’s a win', 'rating': '4'}, {'author': '', 'text': '- Location is easy to access, walking distance to Metro & Bus stations.\n- Nice service. It was quite busy at dinner.\n- Noodles are excellent. The beef noodles are very tasty. The only point is that they serve with quite big amount.', 'rating': '5'}, {'author': '', 'text': ""I love this atmosphere and design!!! It's not so often to see these decoration in China nowadays, but really have the feeling of walk into a film or go back to the last century. Food quality is top, i would recommend rice noodle.\n. Service is perfect. Thank you and would come back again!!!"", 'rating': '5'}, {'author': '', 'text': 'Incredible Szechuan style noodles with authentic flavors. The atmosphere takes you straight to China, and we were seated very quickly despite the place being crowded. When you place your order, you can choose a spiciness level of 1-6. We ordered the beef noodles with level 4 spice, which was a perfect balance of flavor and spiciness. Service was on the slower side, but nothing to worry about.\nWill definitely be visiting again.', 'rating': '4'}, {'author': '', 'text': ""When you step into this Chinese restaurant in Paris, it's as if you've been instantly transported to China. The ambiance is authentic, and the food is not only delicious but also generously portioned. It's a culinary journey worth experiencing."", 'rating': '5'}]"
38,1706638122345,Puffy Cookies,"65 Rue Condorcet, 75009 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866700/zx76j0nfhuawanrlykzm.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866727/xlelm0do58p4pzzimawu.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866740/rxmkprvfyv93gfqqiedb.mp4']",09 55 51 87 26,[],,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.341333, 'lat': 48.880281}}",[]
39,1706638633657,Keopi,"23 Pass. Verdeau, 75009 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710866803/frlnbhzrvgzdgdhpna78.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866819/anegphpf0ze6acb6kuz4.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710866834/dwkt17vxuenx7fzgv8pt.mp4']",01 47 70 86 24,"[1, 3, 2]",ChIJtY_y3uJv5kcRITnks0-GyFc,4.4,2,http://keopi-paris.fr/,True,False,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']",ATplDJZJUr73vI7sVKB1v_nQqn3voFdSVMQC2Iowwm5daelKLvkgblyX9SEcwiv2pow2QgUklJNjY3pgszKtm-5ITDLHJTknaltMEpoVqCNWg6FoH1WnL3YIkVNUBp9QIq46PmcJEHqsxSvhLO4HYuAeLu_zRXTzE_HHrBDiQs6Ko-tBH4KQ,534,"{'type': 'point', 'data': {'lng': 2.342308, 'lat': 48.873599}}","[{'author': '', 'text': 'Went there early and got a table. One can scan the QR code to see the menu with pictures. Great service and friendly staff. Definitely good place for brunch.', 'rating': '5'}, {'author': '', 'text': 'Delicious Korean brunch place! 🇰🇷\U0001faf6🏼\nWe had to wait just a little bit for a table inside. It’s located in a little alley, easy to find if using Google maps.\n\nSmall menu but with lots of options!\nWe got the fried chicken, which tasted just perfect! Very soft on the inside and the seasonings was on point.\nSalmon toast and salmon waffle which were both delicious.\nThe orange juice was very fresh and sweet.\nService was super fast! Friendly staff.\nAnd most importantly, everything is HALAL!\n(Expect for one thing which is the “spam”)\nWould definitely come back very soon!', 'rating': '5'}, {'author': '', 'text': 'After watching their instagram account, I wanted to come here and try the brunch. It is an “instagramable” place, and as such, very popular so you’ll have to wait. However, the waiting times are less than expected and it is worth it. The food is great and innovative. I had the waffle with fried chicken and it was delicious and abundant. The fried chicken is perfect and the sauce (sweet and spice) too, although it is not spicy.\nThe only problem was the time they took to bring our beverages. We ordered the homemade lemonade and we were almost finishing the dish when they brought it. We noticed the service of beverages is slow, so be patient.\nIn any case, I’d love to come back to try the sweet options.\n\n😋🌎🍽️✈️\nSabor Kairos', 'rating': '5'}, {'author': '', 'text': 'We went for brunch at 11:30 on a Sunday and waited for half an hour to be seated cause it was quite crowded. It was worth the wait though cause the staff were nice, service was alright and the food was delicious. We had waffles and they placed a bottle of maple syrup on every table.  I had rose tea and my friends had matcha flavoured drinks and they were all good. Reservations are not possible so avoiding peak times would be a good idea.', 'rating': '5'}, {'author': '', 'text': 'The location is simply great, not too far from the Grevin museum ! You really get to feel the parisian vibe.\nThe price was reasonable for a brunch + it was really delicious. The staff is also really nice and attentive.\nWe went for a kimchi and avocado salmon toast (which if you like salty and spicy kimchi is a perfect match with avocado and salmon). The Rose Latte was too die for with its hint of rose taste. The spicy chicken was really soft (a perfect boneless chicken if I dare say).\nAnd for the dessert the waffle with matcha cream ! The cream paired perfectly with the fruits and the waffle ~ Beware though, the plate is kind of big so if you don’t have a big appetite it is best to share it.\n\nAll in all the pricing, the amount of food and the taste was more than worthy, a 10/10 for me.', 'rating': '5'}]"
